transaction_id,account_id,customer_name,email,income_band,country,province,city,postal_code,account_type,transaction_type,transaction_amount,currency,merchant_name,merchant_category,payment_method,transaction_date,balance_before,balance_after,is_international,exchange_rate,is_fraud,device_type,recurring_payment,month,day_of_week,Month Name,Credit_vs_Debit,Fraud_Flag,Net_Change
TXN-001617,ACC-81361,Name_2505,user2300@example.com,Lower-Mid,Canada,Quebec,Laval,Y5H 0S3,Checking,Debit,27.08,CAD,Merchant_439,Utilities,Card,12/2/2025 19:32,2212.62,2185.55,FALSE,,FALSE,Web,FALSE,12,Tuesday,December,Debit,Clean,-27.07
TXN-001618,ACC-96351,Name_3963,user6306@example.com,Upper-Mid,Canada,Alberta,Calgary,C3R 2G3,Credit,Debit,9.47,CAD,Merchant_334,Groceries,Card,4/29/2025 23:37,9897.54,9888.07,TRUE,0.85,FALSE,Web,FALSE,4,Tuesday,April,Debit,Clean,-9.47
TXN-001619,ACC-20795,Name_4870,user7602@example.com,Upper-Mid,Canada,Quebec,Montreal,B7V 2V2,Checking,Debit,13.11,CAD,Merchant_324,Utilities,Direct Debit,10/10/2025 4:23,12990.25,12977.13,FALSE,,FALSE,Mobile,FALSE,10,Friday,October,Debit,Clean,-13.12
TXN-001620,ACC-65209,Name_3163,user6332@example.com,Upper-Mid,Canada,Ontario,Ottawa,C0M 9L6,Checking,Debit,63.34,CAD,Merchant_249,Travel,Card,10/17/2025 7:10,7209.97,7146.63,FALSE,,FALSE,Web,FALSE,10,Friday,October,Debit,Clean,-63.34
TXN-001621,ACC-36415,Name_6537,user7874@example.com,Lower-Mid,Canada,British Columbia,Vancouver,S5K 3B3,Savings,Debit,22.49,CAD,Merchant_116,Salary,Wire,8/30/2025 11:39,602.61,580.12,FALSE,,TRUE,Web,FALSE,8,Saturday,August,Debit,Fraud,-22.49
TXN-001622,ACC-50642,Name_8053,user9511@example.com,Lower-Mid,Canada,Ontario,Mississauga,K1L 6P0,Checking,Debit,4.77,CAD,Merchant_116,Utilities,Direct Debit,4/16/2025 11:44,2959,2954.23,FALSE,,FALSE,Web,FALSE,4,Wednesday,April,Debit,Clean,-4.77
TXN-001623,ACC-23783,Name_9557,user9971@example.com,Upper-Mid,Canada,British Columbia,Victoria,A6A 9E7,Savings,Debit,50.36,CAD,Merchant_17,Healthcare,Direct Debit,5/12/2025 21:21,4266.61,4216.25,FALSE,,FALSE,Mobile,FALSE,5,Monday,May,Debit,Clean,-50.36
TXN-001624,ACC-77528,Name_5649,user4215@example.com,Upper-Mid,Canada,Quebec,Quebec City,S5S 8Y7,Checking,Credit,10.3,CAD,Merchant_6,Dining,Card,3/5/2026 5:57,6366.76,6377.06,FALSE,,FALSE,Web,FALSE,3,Thursday,March,Credit,Clean,10.3
TXN-001625,ACC-71474,Name_2884,user8173@example.com,Upper-Mid,Canada,Alberta,Calgary,M5J 1M5,Credit,Credit,130.75,CAD,Merchant_189,Salary,Card,6/7/2025 8:44,5729.79,5860.54,FALSE,,FALSE,POS,FALSE,6,Saturday,June,Credit,Clean,130.75
TXN-001626,ACC-28218,Name_5164,user4328@example.com,Mid,Canada,Ontario,Toronto,S1B 9A9,Credit,Credit,59.15,CAD,Merchant_482,Dining,Direct Debit,6/2/2025 23:43,6032.29,6091.44,FALSE,,FALSE,Web,TRUE,6,Monday,June,Credit,Clean,59.15
TXN-001627,ACC-32735,Name_6947,user3781@example.com,Upper-Mid,Canada,Ontario,Ottawa,N5J 1J4,Credit,Credit,12.84,CAD,Merchant_48,Healthcare,Wire,10/30/2025 9:09,5377.33,5390.17,FALSE,,FALSE,Mobile,FALSE,10,Thursday,October,Credit,Clean,12.84
TXN-001628,ACC-31590,Name_2861,user8300@example.com,Lower-Mid,Canada,Ontario,Mississauga,J9J 3R9,Credit,Credit,72.31,CAD,Merchant_463,Rent,Card,12/31/2025 17:34,2221.25,2293.57,FALSE,,FALSE,POS,TRUE,12,Wednesday,December,Credit,Clean,72.32
TXN-001629,ACC-44041,Name_8594,user6826@example.com,Mid,Canada,Alberta,Red Deer,R2N 0Y4,Savings,Credit,21.5,CAD,Merchant_30,Rent,Direct Debit,10/21/2025 0:23,1956.33,1977.82,FALSE,,FALSE,Mobile,FALSE,10,Tuesday,October,Credit,Clean,21.49
TXN-001630,ACC-79299,Name_3508,user6281@example.com,Mid,Canada,Quebec,Quebec City,N2A 3H8,Savings,Debit,47.12,CAD,Merchant_173,Rent,Card,5/18/2025 17:14,7189.01,7141.88,FALSE,,FALSE,POS,FALSE,5,Sunday,May,Debit,Clean,-47.13
TXN-001631,ACC-11962,Name_9868,user4686@example.com,Low,Canada,Ontario,Ottawa,B3Y 8M0,Checking,Credit,32.61,CAD,Merchant_378,Entertainment,Wire,11/30/2025 16:55,1741.25,1773.86,FALSE,,FALSE,Web,FALSE,11,Sunday,November,Credit,Clean,32.61
TXN-001632,ACC-73574,Name_5804,user6022@example.com,Mid,Canada,Quebec,Laval,P4A 6E4,Checking,Credit,8.62,CAD,Merchant_262,Healthcare,Wire,4/12/2025 4:21,1861.13,1869.75,FALSE,,FALSE,Web,FALSE,4,Saturday,April,Credit,Clean,8.62
TXN-001633,ACC-33600,Name_7700,user4712@example.com,Low,Canada,British Columbia,Vancouver,H7J 2L3,Savings,Credit,10.55,CAD,Merchant_388,Groceries,Transfer,6/17/2025 3:23,1445.29,1455.84,FALSE,,FALSE,POS,FALSE,6,Tuesday,June,Credit,Clean,10.55
TXN-001634,ACC-68763,Name_7507,user9492@example.com,Mid,Canada,Ontario,Mississauga,K2X 7R8,Checking,Credit,56.26,CAD,Merchant_329,Entertainment,Card,6/30/2025 9:56,6353.53,6409.79,TRUE,1.35,FALSE,POS,FALSE,6,Monday,June,Credit,Clean,56.26
TXN-001635,ACC-18831,Name_4569,user2232@example.com,Upper-Mid,Canada,Ontario,Ottawa,X4J 4C3,Savings,Credit,14.37,CAD,Merchant_441,Healthcare,Card,7/31/2025 2:01,8133.12,8147.49,FALSE,,FALSE,Web,FALSE,7,Thursday,July,Credit,Clean,14.37
TXN-001636,ACC-55063,Name_6112,user2983@example.com,Low,Canada,Quebec,Quebec City,L5P 6M7,Checking,Credit,13.41,CAD,Merchant_33,Rent,Wire,11/26/2025 16:45,395.58,408.99,FALSE,,FALSE,POS,FALSE,11,Wednesday,November,Credit,Clean,13.41
TXN-001637,ACC-97542,Name_6995,user8764@example.com,Lower-Mid,Canada,Quebec,Quebec City,X1R 5S0,Credit,Credit,7.73,CAD,Merchant_272,Groceries,Direct Debit,5/27/2025 18:34,3041.53,3049.26,FALSE,,FALSE,Mobile,FALSE,5,Tuesday,May,Credit,Clean,7.73
TXN-001638,ACC-81448,Name_8495,user4564@example.com,Low,Canada,Ontario,Mississauga,S3C 4J1,Credit,Credit,30.68,CAD,Merchant_44,Travel,Wire,3/14/2026 21:01,711.8,742.48,TRUE,1.34,FALSE,Mobile,FALSE,3,Saturday,March,Credit,Clean,30.68
TXN-001639,ACC-74236,Name_7757,user5179@example.com,Upper-Mid,Canada,Quebec,Laval,H7J 8S8,Checking,Debit,157.99,CAD,Merchant_105,Travel,Wire,5/5/2025 21:17,3039.42,2881.43,FALSE,,FALSE,POS,TRUE,5,Monday,May,Debit,Clean,-157.99
TXN-001640,ACC-32925,Name_2447,user4278@example.com,Mid,Canada,Quebec,Laval,R7C 6B3,Checking,Debit,6.91,CAD,Merchant_258,Utilities,Card,7/30/2025 10:58,4907.86,4900.95,FALSE,,FALSE,POS,FALSE,7,Wednesday,July,Debit,Clean,-6.91
TXN-001641,ACC-42529,Name_2443,user7839@example.com,Low,Canada,Alberta,Edmonton,V8C 2X8,Credit,Credit,20.58,CAD,Merchant_125,Healthcare,Transfer,9/15/2025 7:00,1119.62,1140.2,FALSE,,FALSE,POS,FALSE,9,Monday,September,Credit,Clean,20.58
TXN-001642,ACC-65797,Name_6707,user5094@example.com,Mid,Canada,British Columbia,Surrey,N3S 9X2,Checking,Debit,82.45,CAD,Merchant_485,Dining,Card,12/14/2025 12:16,6439.66,6357.21,FALSE,,FALSE,Web,TRUE,12,Sunday,December,Debit,Clean,-82.45
TXN-001643,ACC-82422,Name_1481,user2057@example.com,Lower-Mid,Canada,British Columbia,Surrey,L6V 0C4,Credit,Debit,18.55,CAD,Merchant_40,Dining,Card,3/15/2026 21:30,799.24,780.69,FALSE,,FALSE,Web,FALSE,3,Sunday,March,Debit,Clean,-18.55
TXN-001644,ACC-82896,Name_7975,user2150@example.com,Low,Canada,Ontario,Toronto,V3G 7T6,Checking,Credit,31.58,CAD,Merchant_361,Entertainment,Transfer,11/10/2025 2:40,1211.31,1242.89,FALSE,,FALSE,POS,FALSE,11,Monday,November,Credit,Clean,31.58
TXN-001645,ACC-94464,Name_4593,user7802@example.com,Low,Canada,British Columbia,Surrey,R3K 7P6,Checking,Credit,6.94,CAD,Merchant_464,Utilities,Direct Debit,1/23/2026 2:15,632.32,639.26,FALSE,,FALSE,Mobile,FALSE,1,Friday,January,Credit,Clean,6.94
TXN-001646,ACC-35146,Name_8205,user5778@example.com,Upper-Mid,Canada,Alberta,Edmonton,M8H 3R0,Savings,Debit,30.82,CAD,Merchant_67,Utilities,Direct Debit,3/9/2026 1:57,10312.61,10281.79,FALSE,,FALSE,Web,TRUE,3,Monday,March,Debit,Clean,-30.82
TXN-001647,ACC-63875,Name_4413,user3651@example.com,Mid,Canada,British Columbia,Victoria,M0K 8A4,Checking,Debit,16.66,CAD,Merchant_252,Utilities,Card,3/26/2025 16:27,4355.72,4339.06,FALSE,,FALSE,POS,TRUE,3,Wednesday,March,Debit,Clean,-16.66
TXN-001648,ACC-75855,Name_4391,user4385@example.com,Upper-Mid,Canada,Ontario,Mississauga,C3G 9M0,Checking,Credit,53.82,CAD,Merchant_347,Healthcare,Direct Debit,12/4/2025 8:46,7958.44,8012.27,FALSE,,TRUE,POS,FALSE,12,Thursday,December,Credit,Fraud,53.83
TXN-001649,ACC-97334,Name_9116,user1052@example.com,Low,Canada,British Columbia,Vancouver,N6B 5N7,Checking,Credit,65.85,CAD,Merchant_268,Utilities,Card,4/30/2025 9:42,1892.85,1958.7,FALSE,,FALSE,Mobile,FALSE,4,Wednesday,April,Credit,Clean,65.85
TXN-001650,ACC-63198,Name_1341,user3695@example.com,Upper-Mid,Canada,Ontario,Toronto,M4P 6T9,Checking,Debit,267.62,CAD,Merchant_262,Rent,Direct Debit,5/4/2025 23:23,14685.41,14417.79,FALSE,,FALSE,Mobile,FALSE,5,Sunday,May,Debit,Clean,-267.62
TXN-001651,ACC-58853,Name_4184,user4857@example.com,High,Canada,Alberta,Red Deer,X8H 4S9,Savings,Credit,35.86,CAD,Merchant_194,Groceries,Card,6/25/2025 22:00,40983.01,41018.87,FALSE,,FALSE,POS,FALSE,6,Wednesday,June,Credit,Clean,35.86
TXN-001652,ACC-61162,Name_2981,user4950@example.com,Mid,Canada,British Columbia,Surrey,T9B 2H9,Checking,Credit,27.82,CAD,Merchant_451,Groceries,Direct Debit,5/17/2025 13:50,1137.56,1165.38,FALSE,,FALSE,Web,FALSE,5,Saturday,May,Credit,Clean,27.82
TXN-001653,ACC-83009,Name_8948,user3148@example.com,Low,Canada,Ontario,Mississauga,K0R 3S5,Savings,Debit,24.4,CAD,Merchant_443,Travel,Wire,9/16/2025 21:23,1623.94,1599.55,FALSE,,FALSE,POS,TRUE,9,Tuesday,September,Debit,Clean,-24.39
TXN-001654,ACC-36440,Name_3107,user3172@example.com,High,Canada,British Columbia,Vancouver,L9R 7J7,Checking,Credit,14.11,CAD,Merchant_302,Entertainment,Wire,2/25/2026 7:40,48084.57,48098.68,FALSE,,FALSE,Web,FALSE,2,Wednesday,February,Credit,Clean,14.11
TXN-001655,ACC-49077,Name_4332,user9656@example.com,High,Canada,Alberta,Red Deer,G6T 6L1,Checking,Debit,28.18,CAD,Merchant_346,Entertainment,Wire,3/12/2026 17:56,36140.67,36112.49,FALSE,,FALSE,Web,FALSE,3,Thursday,March,Debit,Clean,-28.18
TXN-001656,ACC-41372,Name_6301,user1625@example.com,Mid,Canada,Alberta,Red Deer,M9B 4M4,Savings,Debit,14.95,CAD,Merchant_143,Dining,Wire,8/24/2025 12:33,1057.09,1042.14,FALSE,,FALSE,Mobile,FALSE,8,Sunday,August,Debit,Clean,-14.95
TXN-001657,ACC-17184,Name_8477,user6203@example.com,Lower-Mid,Canada,British Columbia,Victoria,C9K 9E4,Savings,Credit,23.77,CAD,Merchant_409,Groceries,Transfer,11/23/2025 17:56,2181.48,2205.25,FALSE,,FALSE,Web,FALSE,11,Sunday,November,Credit,Clean,23.77
TXN-001658,ACC-56953,Name_1481,user2741@example.com,Lower-Mid,Canada,Ontario,Toronto,J9J 9H5,Savings,Credit,75.01,CAD,Merchant_496,Healthcare,Wire,3/26/2025 8:29,2594.16,2669.16,FALSE,,FALSE,POS,FALSE,3,Wednesday,March,Credit,Clean,75
TXN-001659,ACC-40465,Name_4710,user7427@example.com,Low,Canada,Alberta,Calgary,J8E 3A3,Checking,Credit,7.34,CAD,Merchant_382,Entertainment,Transfer,10/21/2025 11:24,1968.36,1975.7,FALSE,,FALSE,Web,FALSE,10,Tuesday,October,Credit,Clean,7.34
TXN-001660,ACC-42564,Name_5205,user6512@example.com,Low,Canada,Alberta,Edmonton,M1G 1T6,Checking,Debit,62.8,CAD,Merchant_25,Groceries,Card,8/24/2025 17:50,655.16,592.36,FALSE,,FALSE,POS,TRUE,8,Sunday,August,Debit,Clean,-62.8
TXN-001661,ACC-92966,Name_6814,user7543@example.com,High,Canada,Quebec,Quebec City,X6S 9B0,Checking,Debit,74.97,CAD,Merchant_308,Dining,Transfer,9/5/2025 9:17,14841.78,14766.81,FALSE,,FALSE,Mobile,TRUE,9,Friday,September,Debit,Clean,-74.97
TXN-001662,ACC-77799,Name_7836,user2526@example.com,Upper-Mid,Canada,British Columbia,Vancouver,H7T 9J3,Checking,Credit,17.85,CAD,Merchant_123,Salary,Wire,6/7/2025 23:26,14134.22,14152.07,FALSE,,FALSE,POS,FALSE,6,Saturday,June,Credit,Clean,17.85
TXN-001663,ACC-64318,Name_5609,user2070@example.com,Low,Canada,Quebec,Montreal,A3C 8M1,Credit,Debit,2.41,CAD,Merchant_334,Healthcare,Transfer,9/27/2025 10:45,681.95,679.55,FALSE,,FALSE,POS,TRUE,9,Saturday,September,Debit,Clean,-2.4
TXN-001664,ACC-80994,Name_5594,user7739@example.com,Upper-Mid,Canada,Alberta,Edmonton,T2S 4M0,Checking,Credit,10.94,CAD,Merchant_447,Dining,Card,2/25/2026 10:13,11413.68,11424.62,FALSE,,FALSE,Web,FALSE,2,Wednesday,February,Credit,Clean,10.94
TXN-001665,ACC-94740,Name_1038,user9134@example.com,Lower-Mid,Canada,British Columbia,Vancouver,X1K 8M7,Savings,Credit,73.48,CAD,Merchant_434,Rent,Transfer,3/2/2026 22:50,1417.52,1491,FALSE,,FALSE,POS,FALSE,3,Monday,March,Credit,Clean,73.48
TXN-001666,ACC-51322,Name_5414,user7843@example.com,Mid,Canada,Ontario,Ottawa,P1G 0R9,Checking,Debit,19.63,CAD,Merchant_339,Entertainment,Card,9/19/2025 6:58,6146.65,6127.02,FALSE,,FALSE,Mobile,FALSE,9,Friday,September,Debit,Clean,-19.63
TXN-001667,ACC-26739,Name_9962,user1269@example.com,Mid,Canada,British Columbia,Surrey,N4A 0H3,Checking,Credit,7.39,CAD,Merchant_295,Salary,Card,1/24/2026 17:16,2668.81,2676.2,FALSE,,FALSE,Web,FALSE,1,Saturday,January,Credit,Clean,7.39
TXN-001668,ACC-13290,Name_6420,user6968@example.com,Upper-Mid,Canada,Quebec,Montreal,P5R 2X4,Credit,Debit,12.12,CAD,Merchant_255,Salary,Wire,6/14/2025 21:08,3455.35,3443.22,FALSE,,FALSE,Web,FALSE,6,Saturday,June,Debit,Clean,-12.13
TXN-001669,ACC-76136,Name_9330,user6791@example.com,Mid,Canada,Alberta,Red Deer,T8T 8H8,Checking,Debit,46.55,CAD,Merchant_348,Salary,Wire,9/20/2025 11:33,5160.09,5113.53,FALSE,,FALSE,Mobile,FALSE,9,Saturday,September,Debit,Clean,-46.56
TXN-001670,ACC-62980,Name_1290,user8387@example.com,Lower-Mid,Canada,Quebec,Laval,M5S 2N6,Credit,Credit,34.7,CAD,Merchant_240,Groceries,Transfer,3/9/2026 1:17,2887.42,2922.11,FALSE,,FALSE,Mobile,FALSE,3,Monday,March,Credit,Clean,34.69
TXN-001671,ACC-43041,Name_7559,user1769@example.com,Mid,Canada,Alberta,Edmonton,T4J 9A6,Savings,Debit,15.82,CAD,Merchant_471,Utilities,Wire,2/27/2026 13:01,5058.36,5042.54,FALSE,,FALSE,Web,TRUE,2,Friday,February,Debit,Clean,-15.82
TXN-001672,ACC-91807,Name_1006,user2979@example.com,Low,Canada,Quebec,Montreal,C2B 3R7,Checking,Debit,13.92,CAD,Merchant_313,Rent,Wire,5/6/2025 2:40,1332.42,1318.5,FALSE,,FALSE,POS,FALSE,5,Tuesday,May,Debit,Clean,-13.92
TXN-001673,ACC-55425,Name_3997,user8257@example.com,Upper-Mid,Canada,British Columbia,Vancouver,N6P 2A8,Checking,Credit,13.58,CAD,Merchant_55,Travel,Card,3/16/2026 3:13,7981.31,7994.88,TRUE,1.16,FALSE,Mobile,FALSE,3,Monday,March,Credit,Clean,13.57
TXN-001674,ACC-45100,Name_4453,user1617@example.com,Upper-Mid,Canada,Ontario,Mississauga,Y6A 4G8,Credit,Credit,7.99,CAD,Merchant_121,Rent,Wire,10/7/2025 21:44,9824.88,9832.87,FALSE,,FALSE,Web,TRUE,10,Tuesday,October,Credit,Clean,7.99
TXN-001675,ACC-69392,Name_9656,user9710@example.com,Lower-Mid,Canada,Quebec,Quebec City,H1L 1Y1,Checking,Credit,101.03,CAD,Merchant_31,Healthcare,Transfer,2/17/2026 16:30,3949.22,4050.25,TRUE,1.26,FALSE,Mobile,FALSE,2,Tuesday,February,Credit,Clean,101.03
TXN-001676,ACC-98867,Name_8021,user6423@example.com,Mid,Canada,British Columbia,Victoria,Y5T 5T9,Checking,Debit,14.55,CAD,Merchant_454,Travel,Transfer,8/10/2025 23:39,1325.41,1310.86,FALSE,,FALSE,Web,FALSE,8,Sunday,August,Debit,Clean,-14.55
TXN-001677,ACC-92026,Name_4562,user8914@example.com,Mid,Canada,British Columbia,Surrey,X4Y 6N2,Checking,Debit,67.84,CAD,Merchant_395,Groceries,Card,2/5/2026 3:52,4424.43,4356.59,FALSE,,FALSE,Web,FALSE,2,Thursday,February,Debit,Clean,-67.84
TXN-001678,ACC-44326,Name_8318,user6688@example.com,Lower-Mid,Canada,Quebec,Montreal,J9S 4C6,Checking,Debit,91.96,CAD,Merchant_271,Dining,Direct Debit,11/19/2025 20:20,1423.08,1331.13,TRUE,0.76,FALSE,Web,FALSE,11,Wednesday,November,Debit,Clean,-91.95
TXN-001679,ACC-13825,Name_9914,user1867@example.com,Lower-Mid,Canada,Quebec,Laval,L8A 8X6,Credit,Debit,54.51,CAD,Merchant_41,Rent,Transfer,3/10/2026 16:54,3332.2,3277.69,FALSE,,FALSE,Web,FALSE,3,Tuesday,March,Debit,Clean,-54.51
TXN-001680,ACC-63040,Name_9462,user2731@example.com,Upper-Mid,Canada,British Columbia,Victoria,A9X 1T6,Savings,Credit,13.04,CAD,Merchant_499,Travel,Direct Debit,11/7/2025 12:43,12947.18,12960.23,FALSE,,FALSE,Mobile,TRUE,11,Friday,November,Credit,Clean,13.05
TXN-001681,ACC-50257,Name_2652,user5764@example.com,Mid,Canada,Quebec,Quebec City,V3P 9M6,Credit,Credit,30.08,CAD,Merchant_292,Salary,Transfer,11/1/2025 17:25,1508.84,1538.92,FALSE,,FALSE,POS,FALSE,11,Saturday,November,Credit,Clean,30.08
TXN-001682,ACC-85044,Name_7126,user2448@example.com,Low,Canada,Quebec,Quebec City,R6B 3H3,Credit,Credit,19.61,CAD,Merchant_246,Groceries,Card,7/17/2025 6:52,1026.86,1046.46,FALSE,,FALSE,Web,FALSE,7,Thursday,July,Credit,Clean,19.6
TXN-001683,ACC-39163,Name_3307,user4663@example.com,Lower-Mid,Canada,Ontario,Mississauga,B4V 7G5,Credit,Debit,8.14,CAD,Merchant_303,Entertainment,Card,3/2/2026 5:46,716.21,708.08,FALSE,,FALSE,POS,TRUE,3,Monday,March,Debit,Clean,-8.13
TXN-001684,ACC-12268,Name_8117,user4034@example.com,Mid,Canada,British Columbia,Surrey,Y8C 5S6,Checking,Debit,27.78,CAD,Merchant_339,Travel,Card,1/16/2026 6:57,6444.42,6416.64,FALSE,,FALSE,POS,FALSE,1,Friday,January,Debit,Clean,-27.78
TXN-001685,ACC-90680,Name_5076,user5659@example.com,Mid,Canada,British Columbia,Vancouver,V2M 4E6,Savings,Credit,6.18,CAD,Merchant_199,Dining,Card,12/18/2025 0:27,2918.78,2924.96,FALSE,,FALSE,POS,FALSE,12,Thursday,December,Credit,Clean,6.18
TXN-001686,ACC-93675,Name_3822,user6498@example.com,Low,Canada,British Columbia,Vancouver,E6H 8B8,Savings,Debit,65.87,CAD,Merchant_179,Utilities,Transfer,4/7/2025 4:45,932.74,866.87,FALSE,,FALSE,Web,TRUE,4,Monday,April,Debit,Clean,-65.87
TXN-001687,ACC-23668,Name_8247,user5133@example.com,Lower-Mid,Canada,Alberta,Calgary,L7S 5H2,Savings,Credit,12.62,CAD,Merchant_206,Entertainment,Direct Debit,8/8/2025 9:15,1155.36,1167.98,FALSE,,FALSE,Mobile,FALSE,8,Friday,August,Credit,Clean,12.62
TXN-001688,ACC-52872,Name_1116,user1376@example.com,Mid,Canada,Quebec,Montreal,P7L 5X0,Savings,Credit,24.56,CAD,Merchant_213,Entertainment,Direct Debit,4/9/2025 7:39,3600.97,3625.53,FALSE,,FALSE,POS,FALSE,4,Wednesday,April,Credit,Clean,24.56
TXN-001689,ACC-26717,Name_5196,user6936@example.com,Lower-Mid,Canada,British Columbia,Vancouver,G4Y 8E6,Checking,Debit,26.66,CAD,Merchant_340,Travel,Direct Debit,12/26/2025 14:39,916.3,889.64,FALSE,,FALSE,Mobile,FALSE,12,Friday,December,Debit,Clean,-26.66
TXN-001690,ACC-39148,Name_2302,user3775@example.com,Upper-Mid,Canada,Alberta,Edmonton,X3N 8L4,Credit,Debit,15.5,CAD,Merchant_459,Groceries,Card,3/4/2026 23:54,4184.48,4168.97,TRUE,0.79,FALSE,Web,TRUE,3,Wednesday,March,Debit,Clean,-15.51
TXN-001691,ACC-73891,Name_5135,user1229@example.com,Mid,Canada,Alberta,Edmonton,X0J 0Y9,Credit,Debit,36.11,CAD,Merchant_82,Dining,Card,11/10/2025 18:16,4513.31,4477.2,FALSE,,FALSE,Web,FALSE,11,Monday,November,Debit,Clean,-36.11
TXN-001692,ACC-82757,Name_8416,user3121@example.com,Mid,Canada,Ontario,Mississauga,X0H 3Y6,Savings,Credit,12.49,CAD,Merchant_215,Dining,Wire,10/24/2025 5:19,3067.91,3080.4,FALSE,,FALSE,Mobile,FALSE,10,Friday,October,Credit,Clean,12.49
TXN-001693,ACC-80527,Name_3519,user9948@example.com,Mid,Canada,Ontario,Ottawa,R8V 2G0,Checking,Debit,48,CAD,Merchant_6,Healthcare,Card,9/11/2025 15:28,7041.06,6993.05,FALSE,,TRUE,Mobile,FALSE,9,Thursday,September,Debit,Fraud,-48.01
TXN-001694,ACC-18881,Name_1974,user8296@example.com,Mid,Canada,Ontario,Ottawa,A2T 2H9,Savings,Credit,5.23,CAD,Merchant_435,Dining,Wire,4/29/2025 20:53,7111.69,7116.92,FALSE,,FALSE,Mobile,FALSE,4,Tuesday,April,Credit,Clean,5.23
TXN-001695,ACC-21592,Name_1868,user3306@example.com,Mid,Canada,Quebec,Quebec City,K3P 5X8,Savings,Credit,22.79,CAD,Merchant_234,Dining,Transfer,9/6/2025 20:37,4916.12,4938.91,FALSE,,FALSE,Web,FALSE,9,Saturday,September,Credit,Clean,22.79
TXN-001696,ACC-63658,Name_2413,user5454@example.com,Mid,Canada,Quebec,Laval,B9M 1S7,Credit,Credit,139.62,CAD,Merchant_168,Dining,Card,2/13/2026 13:36,1571.51,1711.13,FALSE,,TRUE,Mobile,FALSE,2,Friday,February,Credit,Fraud,139.62
TXN-001697,ACC-77644,Name_5929,user9782@example.com,Lower-Mid,Canada,Ontario,Ottawa,V4L 0B9,Checking,Debit,7.39,CAD,Merchant_216,Dining,Wire,8/15/2025 19:49,2394.93,2387.55,FALSE,,FALSE,Web,FALSE,8,Friday,August,Debit,Clean,-7.38
TXN-001698,ACC-96192,Name_6272,user8313@example.com,Mid,Canada,Ontario,Ottawa,N2G 5P5,Credit,Debit,10.2,CAD,Merchant_216,Groceries,Direct Debit,8/18/2025 15:47,4902.13,4891.93,FALSE,,FALSE,Web,FALSE,8,Monday,August,Debit,Clean,-10.2
TXN-001699,ACC-73372,Name_1609,user1076@example.com,Low,Canada,Ontario,Toronto,G5E 9B6,Credit,Credit,33.58,CAD,Merchant_230,Dining,Direct Debit,2/19/2026 6:17,1450.21,1483.79,FALSE,,FALSE,POS,FALSE,2,Thursday,February,Credit,Clean,33.58
TXN-001700,ACC-79655,Name_4483,user6460@example.com,Mid,Canada,Alberta,Calgary,T2Y 9A9,Checking,Credit,24.04,CAD,Merchant_440,Groceries,Card,7/27/2025 10:42,5823.67,5847.71,FALSE,,FALSE,POS,FALSE,7,Sunday,July,Credit,Clean,24.04
TXN-001701,ACC-83881,Name_8810,user6640@example.com,Lower-Mid,Canada,Alberta,Calgary,T3J 6Y2,Credit,Debit,28.52,CAD,Merchant_435,Healthcare,Wire,7/2/2025 9:19,2696.44,2667.92,TRUE,0.94,FALSE,Web,FALSE,7,Wednesday,July,Debit,Clean,-28.52
TXN-001702,ACC-31994,Name_7567,user6077@example.com,Low,Canada,British Columbia,Victoria,X7E 3B0,Checking,Credit,32.76,CAD,Merchant_90,Salary,Direct Debit,12/7/2025 0:32,1116.06,1148.82,FALSE,,FALSE,Web,FALSE,12,Sunday,December,Credit,Clean,32.76
TXN-001703,ACC-50811,Name_7092,user1577@example.com,Upper-Mid,Canada,British Columbia,Victoria,N6J 3V0,Savings,Credit,37.89,CAD,Merchant_309,Salary,Card,5/25/2025 7:43,4634.78,4672.67,FALSE,,TRUE,Mobile,FALSE,5,Sunday,May,Credit,Fraud,37.89
TXN-001704,ACC-42263,Name_3486,user5731@example.com,Low,Canada,Alberta,Red Deer,C9T 7C1,Credit,Credit,60.93,CAD,Merchant_3,Rent,Wire,5/17/2025 6:11,1162.67,1223.6,FALSE,,FALSE,Web,FALSE,5,Saturday,May,Credit,Clean,60.93
TXN-001705,ACC-64476,Name_5445,user8705@example.com,High,Canada,Alberta,Edmonton,L9J 4V6,Credit,Credit,30.26,CAD,Merchant_486,Travel,Wire,8/4/2025 16:42,8106.07,8136.33,FALSE,,FALSE,Mobile,FALSE,8,Monday,August,Credit,Clean,30.26
TXN-001706,ACC-51689,Name_3663,user2103@example.com,High,Canada,Ontario,Mississauga,T9B 0N3,Credit,Debit,15.78,CAD,Merchant_34,Dining,Wire,2/4/2026 22:39,21288.38,21272.6,FALSE,,FALSE,Mobile,FALSE,2,Wednesday,February,Debit,Clean,-15.78
TXN-001707,ACC-52073,Name_7133,user2541@example.com,Low,Canada,Alberta,Edmonton,H6X 1K0,Savings,Credit,39.35,CAD,Merchant_266,Travel,Wire,11/6/2025 22:35,1832.03,1871.38,FALSE,,FALSE,Mobile,TRUE,11,Thursday,November,Credit,Clean,39.35
TXN-001708,ACC-33740,Name_5734,user6693@example.com,Mid,Canada,Quebec,Quebec City,N7C 1R2,Credit,Debit,134.27,CAD,Merchant_239,Utilities,Transfer,3/15/2026 1:02,2651.6,2517.32,FALSE,,FALSE,Web,TRUE,3,Sunday,March,Debit,Clean,-134.28
